catid,lat,lng,Description,Name,PHOTOURL,Opening_Hours
HealthFood,103.8925506,1.318675759,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Paya Lebar Square,updating,updating
HealthFood,103.9060319,1.410113286,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Punggol SAFRA,updating,updating
HealthFood,103.7062787,1.335007208,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Safra Jurong,updating,updating
HealthFood,103.7932561,1.338796725,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - The Grandstand,updating,updating
HealthFood,103.8434632,1.317334643,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - United Square,updating,updating
HealthFood,103.9542711,1.377377666,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Downtown East,updating,updating
HealthFood,103.9530245,1.342706189,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Eastpoint Mall,updating,updating
HealthFood,103.9424764,1.378429446,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Elias Community Centre,updating,updating
HealthFood,103.7707547,1.383744669,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Fajar,updating,updating
HealthFood,103.8136963,1.322590604,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Farrer Road,updating,updating
HealthFood,103.828509,1.306195799,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Forum Galleria,updating,updating
HealthFood,103.6977321,1.348743563,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Gek Poh Shopping Mall,updating,updating
HealthFood,103.7730968,1.377275445,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Bukit Panjang Ring Road,updating,updating
HealthFood,103.8225347,1.450262017,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Canberra Link,updating,updating
HealthFood,103.7479612,1.400915328,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Choa Chu Kang Crescent,updating,updating
HealthFood,103.7645186,1.31412255,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Clementi,updating,updating
HealthFood,103.7633937,1.304345434,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Clementi West,updating,updating
HealthFood,103.8844003,1.358162936,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Hougang,updating,updating
HealthFood,103.8856366,1.373110626,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Hougang 681,updating,updating
HealthFood,103.8255958,1.282634377,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Jalan Membina,updating,updating
HealthFood,103.7396367,1.334310174,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Jurong,updating,updating
HealthFood,103.7263153,1.349586557,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Jurong West,updating,updating
HealthFood,103.7949345,1.310741188,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Lorong Liput,updating,updating
HealthFood,103.9077388,1.302482036,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Marine Parade Centre,updating,updating
HealthFood,103.8507984,1.315140208,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Owen Road,updating,updating
HealthFood,103.9573481,1.369492831,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Pasir Ris,updating,updating
HealthFood,103.8145403,1.455512083,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Sembawang Drive,updating,updating
HealthFood,103.8723667,1.35388032,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Serangoon,updating,updating
HealthFood,103.8702249,1.369900388,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Serangoon North,updating,updating
HealthFood,103.7948254,1.331211836,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Sixth Avenue,updating,updating
HealthFood,103.9406956,1.324058987,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Upper Changi Road,updating,updating
HealthFood,103.7758841,1.433593706,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Woodlands 167,updating,updating
HealthFood,103.8462845,1.424420958,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Chargrill Bar - Yishun 417,updating,updating
HealthFood,103.9292677,1.324772079,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Dian Xiao Er - Bedok Mall,updating,updating
HealthFood,103.7628428,1.378431003,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Dian Xiao Er - Hillion Mall,updating,updating
HealthFood,103.7431704,1.333200217,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Dian Xiao Er - JEM,updating,updating
HealthFood,103.7244833,1.325926003,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Jurong Bowl,updating,updating
HealthFood,103.8925506,1.318675759,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Paya Lebar Square,updating,updating
HealthFood,103.8425196,1.284133918,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - People's Park,updating,updating
HealthFood,103.6970201,1.341591083,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Pioneer Mall,updating,updating
HealthFood,103.8449916,1.300117459,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Plaza Singapura,updating,updating
HealthFood,103.8677743,1.33235436,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Potong Pasir,updating,updating
HealthFood,103.9134641,1.393606243,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Punggol 21 Community Centre,updating,updating
HealthFood,103.8021104,1.304061647,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Queensway,updating,updating
HealthFood,103.8033911,1.28761793,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Queensway Shopping Centre,updating,updating
HealthFood,103.8527683,1.293760287,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Raffles City Shopping Centre,updating,updating
HealthFood,103.9043364,1.392217321,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Rivervale Mall,updating,updating
HealthFood,103.901558,1.384932017,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Rivervale Plaza,updating,updating
HealthFood,103.8182226,1.283431085,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Mcdonald's - Rubikon,updating,updating
HealthFood,103.8542137,1.329886527,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Safra TPY,updating,updating
HealthFood,103.8357008,1.300865441,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Scape Park,updating,updating
HealthFood,103.8857843,1.395501588,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Sengkang Sports Complex,updating,updating
HealthFood,103.8709544,1.353170073,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Serangoon Avenue 3,updating,updating
HealthFood,103.8657439,1.363289714,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Serangoon Garden,updating,updating
HealthFood,103.8315504,1.306483816,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Shaw Centre,updating,updating
HealthFood,103.9231681,1.312605663,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Siglap,updating,updating
HealthFood,103.7744714,1.311239959,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Singapore Polytechnic 2,updating,updating
HealthFood,103.8943204,1.318890497,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Singapore Post,updating,updating
HealthFood,103.73566,1.333227318,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Singapore Science Centre,updating,updating
HealthFood,103.8925506,1.318675759,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Greendot - Paya Lebar Square,updating,updating
HealthFood,103.7882145,1.306848827,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Greendot - The Star Vista,updating,updating
HealthFood,103.742586,1.334025295,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Greendot - Westgate,updating,updating
HealthFood,103.8382466,1.301006577,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Hot Tomato - 313 @ Somerset,updating,updating
HealthFood,103.9292677,1.324772079,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Hot Tomato - Bedok Mall,updating,updating
HealthFood,103.7856245,1.436147935,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Hot Tomato - Causeway Point,updating,updating
HealthFood,103.8718616,1.350675514,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Hot Tomato - NEX,updating,updating
HealthFood,103.8449916,1.300117459,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Hot Tomato - Plaza Singapura,updating,updating
HealthFood,103.7882145,1.306848827,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Hot Tomato - The Star Vista,updating,updating
HealthFood,103.742586,1.334025295,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Hot Tomato - Westgate,updating,updating
HealthFood,103.8048911,1.288510987,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Anchorpoint,updating,updating
HealthFood,103.8457652,1.373433686,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Ang Mo Kio,updating,updating
HealthFood,103.8535258,1.29701306,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Bras Basah Complex,updating,updating
HealthFood,103.763994,1.380542441,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Bukit Panjang Plaza,updating,updating
HealthFood,103.9437097,1.352402352,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Century Square,updating,updating
HealthFood,103.8317579,1.293802351,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Jack's Place - Great World City,updating,updating
HealthFood,103.798141,1.445622899,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Koufu - Woodland Mart - Fork & Spoon,updating,updating
HealthFood,103.7465581,1.3973019,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Koufu - Yew Tee Point,updating,updating
HealthFood,103.8509824,1.284339948,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,Kraftwich  - One Raffles Place,updating,updating
HealthFood,103.855328,1.299067991,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,LeNu - Bugis Junction,updating,updating
HealthFood,103.89498,1.392094149,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,LeNu - Compass One,updating,updating
HealthFood,103.8218086,1.264394682,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,LeNu - Vivo City,updating,updating
HealthFood,103.8015374,1.440363675,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Admiralty,updating,updating
HealthFood,103.8273459,1.319436175,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Alocassia,updating,updating
HealthFood,103.8471558,1.36929795,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Ang Mo Kio,updating,updating
HealthFood,103.838169,1.373551776,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Ang Mo Kio 4,updating,updating
HealthFood,103.8563966,1.367441893,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Ang Mo Kio Ave 10,updating,updating
HealthFood,103.84474,1.372474426,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Ang Mo Kio Park,updating,updating
HealthFood,103.7744714,1.311239959,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - ARC,updating,updating
HealthFood,103.8510556,1.325126533,Choose healthier options from eateries under HPBâ€™s Healthier Dining Programme.,McDonald's - Balestier Shaw Plaza,updating,updating
